NiO/ZnO,TGS 826,TGS 822,TGS 2600,TGS 2602,ZnO,Cr-doped ZnO,Class
,0.46154,1.0,0.91667,0.04687,,,Acetone 5 ppm
,0.46154,1.0,0.91667,0.04717,,,Acetone 5 ppm
,0.46154,1.0,0.91667,0.04747,,,Acetone 5 ppm
,0.42857,1.06667,0.91667,0.04762,,,Acetone 5 ppm
,0.42857,1.0,0.91667,0.04777,,,Acetone 5 ppm
,0.46154,1.06667,0.91667,0.04792,,,Acetone 5 ppm
,0.5,1.06667,0.91667,0.04823,,,Acetone 5 ppm
,0.5,1.06667,0.91667,0.0487,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.04918,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.04934,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.04967,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05068,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05119,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05155,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.05208,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.05263,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05319,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05376,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05415,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05474,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05556,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05618,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.05682,,,Acetone 5 ppm
,0.54545,1.06667,0.91667,0.05747,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05792,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05837,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05882,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05929,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.05976,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.06024,,,Acetone 5 ppm
,0.6,1.06667,0.91667,0.06073,,,Acetone 5 ppm
,0.66667,1.06667,0.91667,0.06122,,,Acetone 5 ppm
,0.66667,1.06667,0.91667,0.06198,,,Acetone 5 ppm
,0.66667,1.06667,,0.06276,,,Acetone 5 ppm
,0.66667,1.06667,,0.06329,,,Acetone 5 ppm
,0.66667,1.06667,,0.06438,,,Acetone 5 ppm
,0.66667,1.06667,,0.0655,,,Acetone 5 ppm
,0.66667,1.06667,,0.06637,,,Acetone 5 ppm
,0.66667,1.06667,,0.06757,,,Acetone 5 ppm
,0.66667,1.06667,,0.06849,,,Acetone 5 ppm
,0.66667,1.06667,,0.06944,,,Acetone 5 ppm
,0.66667,1.06667,,0.07075,,,Acetone 5 ppm
,0.66667,1.06667,,0.07212,,,Acetone 5 ppm
,0.66667,1.06667,,0.07317,,,Acetone 5 ppm
,0.66667,1.06667,,0.07463,,,Acetone 5 ppm
,0.66667,1.06667,,0.07576,,,Acetone 5 ppm
,0.66667,1.06667,,0.07653,,,Acetone 5 ppm
,0.66667,1.06667,,0.07732,,,Acetone 5 ppm
,0.66667,1.06667,,0.07813,,,Acetone 5 ppm
,0.66667,1.06667,,0.07937,,,Acetone 5 ppm
,0.66667,1.06667,,0.08108,,,Acetone 5 ppm
,0.66667,1.06667,,0.08242,,,Acetone 5 ppm
,0.66667,1.06667,,0.08333,,,Acetone 5 ppm
,0.75,1.06667,,0.08427,,,Acetone 5 ppm
,0.75,1.06667,,0.08523,,,Acetone 5 ppm
,0.75,1.06667,,0.08621,,,Acetone 5 ppm
,0.75,1.06667,,0.08721,,,Acetone 5 ppm
,0.75,1.06667,,0.08824,,,Acetone 5 ppm
,0.75,1.06667,,0.08929,,,Acetone 5 ppm
,0.75,1.06667,,0.09091,,,Acetone 5 ppm
,0.75,1.06667,,0.09317,,,Acetone 5 ppm
,0.75,1.06667,,0.09554,,,Acetone 5 ppm
,0.75,1.06667,,0.09677,,,Acetone 5 ppm
,0.75,1.06667,,0.09868,,,Acetone 5 ppm
,0.75,1.06667,,0.1,,,Acetone 5 ppm
,0.75,1.06667,,0.10135,,,Acetone 5 ppm
,0.75,1.06667,,0.10345,,,Acetone 5 ppm
,0.75,1.06667,,0.10563,,,Acetone 5 ppm
,0.75,1.06667,,0.10714,,,Acetone 5 ppm
,0.75,1.06667,,0.1087,,,Acetone 5 ppm
,0.75,1.06667,,0.10949,,,Acetone 5 ppm
,0.75,1.06667,,0.11029,,,Acetone 5 ppm
,0.75,1.06667,,0.11111,,,Acetone 5 ppm
,0.75,1.06667,,0.11111,,,Acetone 5 ppm
,0.75,1.06667,,0.11194,,,Acetone 5 ppm
,0.75,1.06667,,0.11364,,,Acetone 5 ppm
,0.75,1.06667,,0.11538,,,Acetone 5 ppm
,0.75,1.06667,,0.11719,,,Acetone 5 ppm
,0.75,1.06667,,0.12,,,Acetone 5 ppm
,0.75,1.06667,,0.12397,,,Acetone 5 ppm
,0.75,1.06667,,0.12712,,,Acetone 5 ppm
,0.75,,,0.13043,,,Acetone 5 ppm
,0.75,,,0.13274,,,Acetone 5 ppm
,0.75,,,0.13393,,,Acetone 5 ppm
,0.75,,,0.13636,,,Acetone 5 ppm
,0.75,,,0.13761,,,Acetone 5 ppm
,0.75,,,0.13889,,,Acetone 5 ppm
,0.75,,,0.14019,,,Acetone 5 ppm
,0.75,,,0.14151,,,Acetone 5 ppm
,0.75,,,0.14423,,,Acetone 5 ppm
,0.75,,,0.14706,,,Acetone 5 ppm
,0.75,,,0.14851,,,Acetone 5 ppm
,0.75,,,0.15152,,,Acetone 5 ppm
,0.75,,,0.15464,,,Acetone 5 ppm
,0.75,,,0.15957,,,Acetone 5 ppm
,0.75,,,0.16667,,,Acetone 5 ppm
,0.75,,,0.17241,,,Acetone 5 ppm
,0.75,,,0.17857,,,Acetone 5 ppm
,0.75,,,0.18519,,,Acetone 5 ppm
,0.75,,,0.18987,,,Acetone 5 ppm
,0.75,,,0.19481,,,Acetone 5 ppm
,0.75,,,0.2,,,Acetone 5 ppm
,0.75,,,0.20548,,,Acetone 5 ppm
,0.75,,,0.21127,,,Acetone 5 ppm
,0.75,,,0.21739,,,Acetone 5 ppm
,0.75,,,0.22059,,,Acetone 5 ppm
,0.75,,,0.22727,,,Acetone 5 ppm
,0.75,,,0.23077,,,Acetone 5 ppm
,0.75,,,0.23077,,,Acetone 5 ppm
,0.75,,,0.23077,,,Acetone 5 ppm
,0.75,,,0.23077,,,Acetone 5 ppm
,0.75,,,0.23077,,,Acetone 5 ppm
,0.75,,,0.23077,,,Acetone 5 ppm
,0.75,,,0.23438,,,Acetone 5 ppm
,0.75,,,0.23438,,,Acetone 5 ppm
,0.75,,,0.2381,,,Acetone 5 ppm
,0.75,,,0.2381,,,Acetone 5 ppm
,0.66667,,,0.2381,,,Acetone 5 ppm
,0.75,,,0.2381,,,Acetone 5 ppm
,0.75,,,0.24194,,,Acetone 5 ppm
,0.75,,,0.2459,,,Acetone 5 ppm
,0.75,,,0.25,,,Acetone 5 ppm
,0.75,,,0.25424,,,Acetone 5 ppm
,0.75,,,0.26316,,,Acetone 5 ppm
,0.75,,,0.26786,,,Acetone 5 ppm
,0.75,,,0.27273,,,Acetone 5 ppm
,0.75,,,0.27273,,,Acetone 5 ppm
,0.75,,,0.27778,,,Acetone 5 ppm
,0.75,,,0.28302,,,Acetone 5 ppm
,0.75,,,0.28846,,,Acetone 5 ppm
,0.75,,,0.29412,,,Acetone 5 ppm
,0.66667,,,0.3,,,Acetone 5 ppm
,0.66667,,,0.3,,,Acetone 5 ppm
,0.66667,,,0.30612,,,Acetone 5 ppm
,0.66667,,,0.30612,,,Acetone 5 ppm
,,,,0.3125,,,Acetone 5 ppm
,,,,0.3125,,,Acetone 5 ppm
,,,,0.31915,,,Acetone 5 ppm
,,,,0.31915,,,Acetone 5 ppm
,,,,0.31915,,,Acetone 5 ppm
,,,,0.31915,,,Acetone 5 ppm
,,,,0.32609,,,Acetone 5 ppm
,,,,0.32609,,,Acetone 5 ppm
,,,,0.32609,,,Acetone 5 ppm
,,,,0.32609,,,Acetone 5 ppm
,,,,0.33333,,,Acetone 5 ppm
,,,,0.33333,,,Acetone 5 ppm
,,,,0.34091,,,Acetone 5 ppm
,,,,0.34884,,,Acetone 5 ppm
,,,,0.34884,,,Acetone 5 ppm
,,,,0.34884,,,Acetone 5 ppm
,,,,0.35714,,,Acetone 5 ppm
,,,,0.35714,,,Acetone 5 ppm
,,,,0.35714,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.36585,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.375,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.38462,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.39474,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.40541,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.41667,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.42857,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,,,,0.44118,,,Acetone 5 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.83333,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,1.0,1.45455,1.1,0.88235,,,Acetone 10 ppm
,0.10345,0.55172,1.04762,0.32609,,,Acetone 10 ppm
,0.03226,0.21918,0.84615,0.125,,,Acetone 10 ppm
,0.03974,0.24615,0.64706,0.09615,,,Acetone 10 ppm
,0.05,0.29091,0.5641,0.08152,,,Acetone 10 ppm
,0.02899,0.19277,0.48889,0.06303,,,Acetone 10 ppm
,0.03409,0.21333,0.42308,0.05837,,,Acetone 10 ppm
,0.02362,0.13445,0.36667,0.05208,,,Acetone 10 ppm
,0.02055,0.09756,0.28947,0.04673,,,Acetone 10 ppm
,0.0176,0.07583,0.23158,0.04298,,,Acetone 10 ppm
,0.01724,0.06667,0.1982,0.04098,,,Acetone 10 ppm
,0.01662,0.06154,0.17188,0.03896,,,Acetone 10 ppm
,0.01667,0.06154,0.14474,0.03797,,,Acetone 10 ppm
,0.01662,0.06202,0.125,0.03741,,,Acetone 10 ppm
,0.01749,0.06061,0.11399,0.03713,,,Acetone 10 ppm
,0.01824,0.06107,0.10837,0.03713,,,Acetone 10 ppm
,0.0176,0.0613,0.1068,0.03704,,,Acetone 10 ppm
,0.01775,0.06038,0.10577,0.03695,,,Acetone 10 ppm
,0.0177,0.06084,0.10427,0.03686,,,Acetone 10 ppm
,0.01709,0.0613,0.1028,0.03676,,,Acetone 10 ppm
,0.01724,0.0625,0.10185,0.03667,,,Acetone 10 ppm
,0.01818,0.06478,0.10233,0.03667,,,Acetone 10 ppm
,0.01942,0.06478,0.10377,0.03667,,,Acetone 10 ppm
,0.01967,0.06639,0.10628,0.03676,,,Acetone 10 ppm
,0.02076,0.06897,0.10891,0.03686,,,Acetone 10 ppm
,0.02158,0.07143,0.11282,0.03695,,,Acetone 10 ppm
,0.02151,0.0724,0.11702,0.03704,,,Acetone 10 ppm
,0.02214,0.07442,0.12155,0.03722,,,Acetone 10 ppm
,0.02308,0.07767,0.12644,0.03731,,,Acetone 10 ppm
,0.0249,0.08122,0.13253,0.0375,,,Acetone 10 ppm
,0.02609,0.08377,0.14013,0.03759,,,Acetone 10 ppm
,0.02586,0.08602,0.14667,0.03788,,,Acetone 10 ppm
,0.02532,0.08696,0.15278,0.03807,,,Acetone 10 ppm
,0.02564,0.08889,0.15827,0.03827,,,Acetone 10 ppm
,0.0274,0.09249,0.16296,0.03836,,,Acetone 10 ppm
,0.0283,0.09639,0.16923,0.03866,,,Acetone 10 ppm
,0.03077,0.10256,0.17742,0.03886,,,Acetone 10 ppm
,0.03468,0.11111,0.18644,0.03927,,,Acetone 10 ppm
,0.03704,0.11765,0.1982,0.03958,,,Acetone 10 ppm
,0.04,0.12403,0.20755,0.04,,,Acetone 10 ppm
,0.04054,0.12903,0.22,0.04043,,,Acetone 10 ppm
,0.03974,0.13115,0.23158,0.04076,,,Acetone 10 ppm
,0.04027,0.13333,0.24176,0.04121,,,Acetone 10 ppm
,0.04225,0.13913,0.25287,0.04167,,,Acetone 10 ppm
,0.04412,0.14545,0.26506,0.04213,,,Acetone 10 ppm
,0.04959,0.15534,0.275,0.04261,,,Acetone 10 ppm
,0.0531,0.16495,0.28947,0.0431,,,Acetone 10 ppm
,0.05714,0.17391,0.30137,0.0436,,,Acetone 10 ppm
,0.06061,0.18182,0.31884,0.04438,,,Acetone 10 ppm
,0.06818,0.19512,0.33333,0.04505,,,Acetone 10 ppm
,0.075,0.20779,0.34375,0.04587,,,Acetone 10 ppm
,0.08451,0.22535,0.36667,0.04658,,,Acetone 10 ppm
,0.09231,0.23881,0.37931,0.04762,,,Acetone 10 ppm
,0.10345,0.25806,0.4,0.04854,,,Acetone 10 ppm
,0.10345,0.26667,0.41509,0.0495,,,Acetone 10 ppm
,0.10714,0.2807,0.43137,0.05068,,,Acetone 10 ppm
,0.11538,0.29091,0.44898,0.0519,,,Acetone 10 ppm
,0.13043,0.31373,0.46809,0.05319,,,Acetone 10 ppm
,0.13333,0.32,0.48889,0.05455,,,Acetone 10 ppm
,0.14286,0.34043,0.5,0.05618,,,Acetone 10 ppm
,0.15385,0.34783,0.51163,0.05769,,,Acetone 10 ppm
,0.16667,0.36364,0.53659,0.05952,,,Acetone 10 ppm
,0.1875,0.38095,0.55,0.06148,,,Acetone 10 ppm
,0.2,0.4,0.5641,0.06356,,,Acetone 10 ppm
,0.22222,0.42105,0.57895,0.06579,,,Acetone 10 ppm
,0.22222,0.43243,0.59459,0.06849,,,Acetone 10 ppm
,0.25,0.45714,0.61111,0.07143,,,Acetone 10 ppm
,0.27273,0.48485,0.62857,0.07463,,,Acetone 10 ppm
,0.3,0.5,0.64706,0.07813,,,Acetone 10 ppm
,0.33333,0.51613,0.66667,0.08197,,,Acetone 10 ppm
,0.35294,0.53333,0.6875,0.08621,,,Acetone 10 ppm
,0.375,0.55172,0.6875,0.09091,,,Acetone 10 ppm
,0.4,0.57143,0.70968,0.09615,,,Acetone 10 ppm
,0.42857,0.59259,0.73333,0.10135,,,Acetone 10 ppm
,0.42857,0.61538,0.73333,0.10791,,,Acetone 10 ppm
,0.46154,0.64,0.75862,0.1145,,,Acetone 10 ppm
,0.5,0.64,0.75862,0.12195,,,Acetone 10 ppm
,0.5,0.66667,0.75862,0.13043,,,Acetone 10 ppm
,0.5,0.69565,0.78571,0.13889,,,Acetone 10 ppm
,0.5,0.69565,0.78571,0.14851,,,Acetone 10 ppm
,0.5,0.69565,0.81481,0.15957,,,Acetone 10 ppm
,0.5,0.72727,0.81481,0.17045,,,Acetone 10 ppm
,0.54545,0.72727,0.81481,0.18293,,,Acetone 10 ppm
,0.54545,0.72727,0.84615,0.19481,,,Acetone 10 ppm
,0.6,0.7619,0.84615,0.20548,,,Acetone 10 ppm
,0.6,0.7619,0.84615,0.21739,,,Acetone 10 ppm
,0.66667,0.8,0.84615,0.23077,,,Acetone 10 ppm
,0.66667,0.8,0.84615,0.2459,,,Acetone 10 ppm
,0.66667,0.84211,0.88,0.26786,,,Acetone 10 ppm
,0.75,0.84211,0.88,0.28302,,,Acetone 10 ppm
,0.75,0.84211,0.88,0.30612,,,Acetone 10 ppm
,0.75,0.88889,0.88,0.31915,,,Acetone 10 ppm
,0.75,0.88889,0.88,0.34091,,,Acetone 10 ppm
,0.75,0.88889,0.91667,0.35714,,,Acetone 10 ppm
,0.75,0.94118,0.91667,0.375,,,Acetone 10 ppm
,0.75,0.94118,0.91667,0.39474,,,Acetone 10 ppm
,0.75,0.94118,0.91667,0.40541,,,Acetone 10 ppm
,0.85714,0.94118,0.91667,0.42857,,,Acetone 10 ppm
,0.85714,0.94118,0.91667,0.44118,,,Acetone 10 ppm
,0.85714,1.0,0.91667,0.45455,,,Acetone 10 ppm
,0.85714,1.0,0.95652,0.48387,,,Acetone 10 ppm
,0.85714,1.0,0.95652,0.5,,,Acetone 10 ppm
,0.85714,1.0,0.95652,0.51724,,,Acetone 10 ppm
,0.85714,1.0,0.95652,0.53571,,,Acetone 10 ppm
,0.85714,1.06667,0.95652,0.55556,,,Acetone 10 ppm
,0.85714,1.06667,0.95652,0.55556,,,Acetone 10 ppm
,0.85714,1.06667,0.95652,0.57692,,,Acetone 10 ppm
,0.85714,1.06667,0.95652,0.6,,,Acetone 10 ppm
,0.85714,1.06667,0.95652,0.6,,,Acetone 10 ppm
,0.85714,1.06667,1.0,0.625,,,Acetone 10 ppm
,0.85714,1.06667,1.0,0.625,,,Acetone 10 ppm
,0.85714,1.06667,1.0,0.65217,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.65217,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.65217,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,1.0,1.14286,1.0,0.68182,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,0.85714,1.14286,1.0,0.68182,,,Acetone 10 ppm
,1.0,1.14286,1.0,0.68182,,,Acetone 10 ppm
,1.0,1.14286,1.0,0.68182,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
,1.0,1.23077,1.0,0.71429,,,Acetone 10 ppm
